"subject","domain","response_number","participant_response","response_onset_time","IRT","participant_designated_switch","dataset","checked_words","list_number"
683,"animals",4,"Capybara",6.647058824,1.764705883,NA,"HJT","Capybara",3
683,"animals",5,"Aardvark",10.88235294,4.235294116,NA,"HJT","Aardvark",3
683,"animals",6,"Crocodile",15.64705882,4.76470588,NA,"HJT","Crocodile",3
683,"animals",7,"Alligator",18.64705882,3,NA,"HJT","Alligator",3
683,"animals",8,"Rhinoceros",22.17647059,3.52941177,NA,"HJT","Rhinoceros",3
683,"animals",9,"Platypus",26.88235294,4.70588235,NA,"HJT","Platypus",3
683,"animals",10,"Duck",29.82352941,2.94117647,NA,"HJT","Duck",3
683,"animals",11,"Goose",31.58823529,1.76470588,NA,"HJT","Goose",3
683,"animals",12,"Squirrel",34.88235294,3.29411765,NA,"HJT","Squirrel",3
683,"animals",13,"Peacock",37.11764706,2.23529412000001,NA,"HJT","Peacock",3
683,"animals",14,"Macaw",40.58823529,3.47058823,NA,"HJT","Macaw",3
683,"animals",15,"Spider Monkey",46.70588235,6.11764706,NA,"HJT","Spider Monkey",3
683,"animals",16,"Howler Monkey",50.47058824,3.76470589,NA,"HJT","Howler Monkey",3
683,"animals",17,"Gorilla",55.11764706,4.64705882,NA,"HJT","Gorilla",3
683,"animals",18,"Unicorn",60.11764706,5,NA,"HJT","Unicorn",3
683,"animals",19,"Horse",62.58823529,2.47058823,NA,"HJT","Horse",3
683,"animals",20,"Cow",65.05882353,2.47058824,NA,"HJT","Cow",3
683,"animals",21,"Chicken",67.11764706,2.05882353,NA,"HJT","Chicken",3
683,"animals",22,"Salamander",74.41176471,7.29411765,NA,"HJT","Salamander",3
683,"animals",23,"Whale",76.58823529,2.17647058,NA,"HJT","Whale",3
683,"animals",24,"Dolphin",79.11764706,2.52941177,NA,"HJT","Dolphin",3
683,"animals",25,"Komodo Dragon",84.70588235,5.58823529,NA,"HJT","Komodo Dragon",3
683,"animals",26,"Robin",97.58823529,12.88235294,NA,"HJT","Robin",3
683,"animals",27,"Grizzly Bear",103.9411765,6.35294121,NA,"HJT","Grizzly Bear",3
683,"animals",28,"Black Bear",106.4117647,2.47058820000001,NA,"HJT","Black Bear",3
683,"animals",29,"Brown Bear",110.4117647,4,NA,"HJT","Brown Bear",3
683,"animals",30,"Minx",112.8235294,2.41176469999999,NA,"HJT","Minx",3
683,"animals",31,"Leopard",117.1176471,4.2941177,NA,"HJT","Leopard",3
683,"animals",32,"Panther",119.1176471,2,NA,"HJT","Panther",3
683,"animals",33,"Ocelot",120.3529412,1.2352941,NA,"HJT","Ocelot",3
683,"animals",34,"Bobcat",122.3529412,2,NA,"HJT","Bobcat",3
683,"animals",35,"Giraffe",125.1176471,2.7647059,NA,"HJT","Giraffe",3
683,"animals",36,"Polar Bear",133.4117647,8.29411759999999,NA,"HJT","Polar Bear",3
683,"animals",37,"Penguin",136.1176471,2.70588240000001,NA,"HJT","Penguin",3
683,"animals",38,"Seal",138.8235294,2.70588230000001,NA,"HJT","Seal",3
683,"animals",39,"Walrus",140.1176471,1.29411769999999,NA,"HJT","Walrus",3
683,"animals",40,"Narwhal",153.1176471,13,NA,"HJT","Narwhal",3
683,"animals",41,"Jaguar",167.3529412,14.2352941,NA,"HJT","Jaguar",3
683,"animals",42,"Tapir",172.5882353,5.2352941,NA,"HJT","Tapir",3
683,"animals",43,"Red Rumped Agouti",177.7647059,5.17647059999999,NA,"HJT","Red Rumped Agouti",3
784,"animals",1,"Dog",0.647058824,0.647058824,NA,"HJT","Dog",3
784,"animals",2,"Cat",1.647058824,1,NA,"HJT","Cat",3
784,"animals",3,"Bunny",2.470588235,0.823529411,NA,"HJT","Bunny",3
784,"animals",4,"Rabbit",3.882352941,1.411764706,NA,"HJT","Rabbit",3
784,"animals",5,"Bird",6.058823529,2.176470588,NA,"HJT","Bird",3
784,"animals",6,"Elephant",5.705882353,-0.352941176,NA,"HJT","Elephant",3
784,"animals",7,"Panda",8.470588235,2.764705882,NA,"HJT","Panda",3
784,"animals",8,"Polar Bear",8.529411765,0.0588235300000015,NA,"HJT","Polar Bear",3
784,"animals",9,"Giraffe",12.29411765,3.764705885,NA,"HJT","Giraffe",3
784,"animals",10,"Racoon",16.88235294,4.58823529,NA,"HJT","Racoon",3
784,"animals",11,"Boar",20.05882353,3.17647059,NA,"HJT","Boar",3
784,"animals",12,"Chicken",21.70588235,1.64705882,NA,"HJT","Chicken",3
784,"animals",13,"Rooster",24.29411765,2.5882353,NA,"HJT","Rooster",3
784,"animals",14,"Turkey",28.88235294,4.58823529,NA,"HJT","Turkey",3
784,"animals",15,"Mouse",35.47058824,6.5882353,NA,"HJT","Mouse",3
784,"animals",16,"Crab",39.05882353,3.58823529,NA,"HJT","Crab",3
784,"animals",17,"Lobster",39.29411765,0.235294119999999,NA,"HJT","Lobster",3
784,"animals",18,"Dolphin",42.29411765,3,NA,"HJT","Dolphin",3
784,"animals",19,"Whale",44.47058824,2.17647059,NA,"HJT","Whale",3
784,"animals",20,"Rhino",56.47058824,12,NA,"HJT","Rhino",3
784,"animals",21,"Hippo",59.47058824,3,NA,"HJT","Hippo",3
784,"animals",22,"Chimpanzee",62.52941176,3.05882352,NA,"HJT","Chimpanzee",3
784,"animals",23,"Gorilla",66.29411765,3.76470589,NA,"HJT","Gorilla",3
784,"animals",24,"Ant",72.64705882,6.35294116999999,NA,"HJT","Ant",3
784,"animals",25,"Bee",73.64705882,1,NA,"HJT","Bee",3
784,"animals",26,"Fly",74.64705882,1,NA,"HJT","Fly",3
784,"animals",27,"Grizzly Bear",80.35294118,5.70588236,NA,"HJT","Grizzly Bear",3
784,"animals",28,"Fish",87.05882353,6.70588235,NA,"HJT","Fish",3
784,"animals",29,"Ferret",97.88235294,10.82352941,NA,"HJT","Ferret",3
784,"animals",30,"Gopher",104.8823529,6.99999996,NA,"HJT","Gopher",3
784,"animals",31,"Groundhog",113.1176471,8.2352942,NA,"HJT","Groundhog",3
784,"animals",32,"Frog",123.0588235,9.9411764,NA,"HJT","Frog",3
784,"animals",33,"Toad",125.0588235,2,NA,"HJT","Toad",3
784,"animals",34,"Koala",140.4705882,15.4117647,NA,"HJT","Koala",3
784,"animals",35,"Kangaroo",142.7058824,2.2352942,NA,"HJT","Kangaroo",3
784,"animals",36,"Shark",150.4705882,7.7647058,NA,"HJT","Shark",3
784,"animals",37,"Barracuda",152.1176471,1.64705889999999,NA,"HJT","Barracuda",3
784,"animals",38,"Turtle",157.8823529,5.7647058,NA,"HJT","Turtle",3
784,"animals",39,"Goat",179.0588235,21.1764706,NA,"HJT","Goat",3
797,"animals",1,"Bear",0.720588235,0.720588235,NA,"HJT","Bear",3
797,"animals",2,"Lion",2.720588235,2,NA,"HJT","Lion",3
797,"animals",3,"Tiger",4.264705882,1.544117647,NA,"HJT","Tiger",3
797,"animals",4,"Beaver",5.808823529,1.544117647,NA,"HJT","Beaver",3
797,"animals",5,"Frog",8.720588235,2.911764706,NA,"HJT","Frog",3
797,"animals",6,"Tad Pole",9.897058824,1.176470589,NA,"HJT","Tad Pole",3
797,"animals",7,"Butterfly",14.44117647,4.544117646,NA,"HJT","Butterfly",3
797,"animals",8,"Caterpillar",16.52941176,2.08823529,NA,"HJT","Caterpillar",3
797,"animals",9,"Rabbit",22.80882353,6.27941177,NA,"HJT","Rabbit",3
797,"animals",10,"Kangaroo",24.89705882,2.08823529,NA,"HJT","Kangaroo",3
797,"animals",11,"Cow",32.17647059,7.27941177,NA,"HJT","Cow",3
797,"animals",12,"Horse",33.26470588,1.08823529,NA,"HJT","Horse",3
797,"animals",13,"Chicken",36.89705882,3.63235294,NA,"HJT","Chicken",3
797,"animals",14,"Pig",41.17647059,4.27941177,NA,"HJT","Pig",3
797,"animals",15,"Rooster",42.35294118,1.17647059,NA,"HJT","Rooster",3
797,"animals",16,"Duck",45.72058824,3.36764706,NA,"HJT","Duck",3
797,"animals",17,"Fish",46.72058824,1,NA,"HJT","Fish",3
797,"animals",18,"Whale",48.26470588,1.54411764,NA,"HJT","Whale",3
797,"animals",19,"Polar Bear",47.98529412,-0.279411760000002,NA,"HJT","Polar Bear",3
797,"animals",20,"Grizzly Bear",51.07352941,3.08823529,NA,"HJT","Grizzly Bear",3
797,"animals",21,"Kodiak Bear",57.52941176,6.45588235,NA,"HJT","Kodiak Bear",3
797,"animals",22,"Seal",61.72058824,4.19117648,NA,"HJT","Seal",3
797,"animals",23,"Dolphin",68.35294118,6.63235294,NA,"HJT","Dolphin",3
797,"animals",24,"Penguin",77.35294118,9,NA,"HJT","Penguin",3
797,"animals",25,"Minnows",84.80882353,7.45588235,NA,"HJT","Minnows",3
797,"animals",26,"Spiders",91.35294118,6.54411765,NA,"HJT","Spiders",3
797,"animals",27,"Komodo Dragon",98.61764706,7.26470587999999,NA,"HJT","Komodo Dragon",3
797,"animals",28,"Rattle Snake",103.0735294,4.45588234,NA,"HJT","Rattle Snake",3
797,"animals",29,"Snake",111.2647059,8.1911765,NA,"HJT","Snake",3
797,"animals",30,"Chipmunk",117.8970588,6.6323529,NA,"HJT","Chipmunk",3
797,"animals",31,"Owl",123.1764706,5.27941180000001,NA,"HJT","Owl",3
797,"animals",32,"Bird",125.7205882,2.54411759999999,NA,"HJT","Bird",3
797,"animals",33,"Peacock",130.3529412,4.63235300000001,NA,"HJT","Peacock",3
797,"animals",34,"Brown Bear",134.9852941,4.6323529,NA,"HJT","Brown Bear",3
797,"animals",35,"Eagle",141.2647059,6.27941179999999,NA,"HJT","Eagle",3
797,"animals",36,"Monkey",143.8088235,2.54411759999999,NA,"HJT","Monkey",3
797,"animals",37,"Ape",147.1764706,3.3676471,NA,"HJT","Ape",3
797,"animals",38,"Rhino",151.2647059,4.08823530000001,NA,"HJT","Rhino",3
797,"animals",39,"Elephant",153.8970588,2.6323529,NA,"HJT","Elephant",3
797,"animals",40,"Giraffe",156.3529412,2.45588240000001,NA,"HJT","Giraffe",3
797,"animals",41,"Zebra",167.2647059,10.9117647,NA,"HJT","Zebra",3
797,"animals",42,"Bob Cat",178.3529412,11.0882353,NA,"HJT","Bob Cat",3
683,"foods",1,"Apple-Pie",2.647058824,2.647058824,NA,"HJT","Apple-Pie",3
683,"foods",2,"Chocolate Pie",4.705882353,2.058823529,NA,"HJT","Chocolate Pie",3
683,"foods",3,"Pumpkin Pie",10.17647059,5.470588237,NA,"HJT","Pumpkin Pie",3
683,"foods",4,"Cherrypie",12.41176471,2.23529412,NA,"HJT","Cherry Pie",3
683,"foods",5,"Key Lime Pie",13.94117647,1.52941176,NA,"HJT","Key Lime Pie",3
683,"foods",6,"Pizza",19.58823529,5.64705882,NA,"HJT","Pizza",3
683,"foods",7,"Grouper",23.11764706,3.52941177,NA,"HJT","Grouper",3
683,"foods",8,"Bluegill",25.88235294,2.76470588,NA,"HJT","Bluegill",3
683,"foods",9,"Venison",31.11764706,5.23529412,NA,"HJT","Venison",3
683,"foods",10,"Veal",32.82352941,1.70588235,NA,"HJT","Veal",3
683,"foods",11,"Chicken",36.11764706,3.29411765,NA,"HJT","Chicken",3
683,"foods",12,"Turkey",39.35294118,3.23529412,NA,"HJT","Turkey",3
683,"foods",13,"Bread",44.58823529,5.23529411,NA,"HJT","Bread",3
683,"foods",14,"Candy",50.58823529,6,NA,"HJT","Candy",3
683,"foods",15,"Lasagna",55.11764706,4.52941177,NA,"HJT","Lasagna",3
683,"foods",16,"Spaghetti",57.64705882,2.52941176,NA,"HJT","Spaghetti",3
683,"foods",17,"Ravioli",62.11764706,4.47058824,NA,"HJT","Ravioli",3
683,"foods",18,"Pretzel",67.88235294,5.76470588,NA,"HJT","Pretzel",3
683,"foods",19,"Peanut",71.11764706,3.23529411999999,NA,"HJT","Peanut",3
683,"foods",20,"Cashew",74.17647059,3.05882353,NA,"HJT","Cashew",3
683,"foods",21,"Pistachio",76.70588235,2.52941176,NA,"HJT","Pistachio",3
683,"foods",22,"Macadamia Nut",86.70588235,10,NA,"HJT","Macadamia Nut",3
683,"foods",23,"Potato",102.8823529,16.17647055,NA,"HJT","Potato",3
683,"foods",24,"French-Fry",104.7058824,1.82352949999999,NA,"HJT","French-Fry",3
683,"foods",25,"Hamburger",107.6470588,2.9411764,NA,"HJT","Hamburger",3
683,"foods",26,"Hotdog",110.1176471,2.4705883,NA,"HJT","Hotdog",3
683,"foods",27,"Bratwurst",112.6470588,2.5294117,NA,"HJT","Bratwurst",3
683,"foods",28,"Potato Salad",115.9411765,3.2941177,NA,"HJT","Potato Salad",3
683,"foods",29,"Potato Chip",119.9411765,4,NA,"HJT","Potato Chip",3
683,"foods",30,"Ice-Cream",125.6470588,5.7058823,NA,"HJT","Ice-Cream",3
683,"foods",31,"Elephant Ear",129.9411765,4.29411770000002,NA,"HJT","Elephant Ear",3
683,"foods",32,"Yogurt",138.3529412,8.41176469999999,NA,"HJT","Yogurt",3
683,"foods",33,"Milano Cookie",143.7058824,5.3529412,NA,"HJT","Milano Cookie",3
683,"foods",34,"Chocolate Chip Cookie",146.8235294,3.117647,NA,"HJT","Chocolate Chip Cookie",3
683,"foods",35,"Peanut Butter Cookie",154.0588235,7.23529409999998,NA,"HJT","Peanut Butter Cookie",3
683,"foods",36,"Sugar Cookie",157.9411765,3.88235300000002,NA,"HJT","Sugar Cookie",3
683,"foods",37,"Corn",161.8235294,3.8823529,NA,"HJT","Corn",3
683,"foods",38,"Carrot",164.3529412,2.52941179999999,NA,"HJT","Carrot",3
683,"foods",39,"Lettuce",167.1176471,2.7647059,NA,"HJT","Lettuce",3
683,"foods",40,"Spinach",170.1176471,3,NA,"HJT","Spinach",3
683,"foods",41,"Cauliflower",172.1764706,2.05882349999999,NA,"HJT","Cauliflower",3
683,"foods",42,"Apple",176.5882353,4.41176470000002,NA,"HJT","Apple",3
683,"foods",43,"Banana",178.1176471,1.52941179999999,NA,"HJT","Banana",3
784,"foods",1,"Pizza",-0.529411765,-0.529411765,NA,"HJT","Pizza",3
784,"foods",2,"Banana",0.882352941,1.411764706,NA,"HJT","Banana",3
784,"foods",3,"Apple",3.470588235,2.588235294,NA,"HJT","Apple",3
784,"foods",4,"Breadstick",4.941176471,1.470588236,NA,"HJT","Breadstick",3
784,"foods",5,"French Toast",10.35294118,5.411764709,NA,"HJT","French Toast",3
784,"foods",6,"Calzone",16.70588235,6.35294117,NA,"HJT","Calzone",3
784,"foods",7,"Oatmeal",20.29411765,3.5882353,NA,"HJT","Oatmeal",3
784,"foods",8,"Tater Tot",21.52941176,1.23529411,NA,"HJT","Tater Tot",3
784,"foods",9,"Spaghetti",28.11764706,6.5882353,NA,"HJT","Spaghetti",3
784,"foods",10,"Salad",33.47058824,5.35294118,NA,"HJT","Salad",3
784,"foods",11,"Ice-Cream",34.11764706,0.647058820000005,NA,"HJT","Ice-Cream",3
784,"foods",12,"Sandwich",37.70588235,3.58823529,NA,"HJT","Sandwich",3
784,"foods",13,"Chicken",40.29411765,2.58823529999999,NA,"HJT","Chicken",3
784,"foods",14,"Beef",43.05882353,2.76470588,NA,"HJT","Beef",3
784,"foods",15,"Nachos",49.88235294,6.82352941,NA,"HJT","Nachos",3
784,"foods",16,"Taco",51.47058824,1.5882353,NA,"HJT","Taco",3
784,"foods",17,"Potato",56.70588235,5.23529411,NA,"HJT","Potato",3
784,"foods",18,"Fries",60.47058824,3.76470589,NA,"HJT","Fries",3
784,"foods",19,"Chip",62.47058824,2,NA,"HJT","Chip",3
784,"foods",20,"Macaroni And Cheese",62.17647059,-0.294117649999997,NA,"HJT","Macaroni And Cheese",3
784,"foods",21,"Soup",71.05882353,8.88235294,NA,"HJT","Soup",3
784,"foods",22,"Pop Tart",72.11764706,1.05882353,NA,"HJT","Pop Tart",3
784,"foods",23,"Cereal",78.88235294,6.76470588000001,NA,"HJT","Cereal",3
784,"foods",24,"Trail Mix",84.11764706,5.23529411999999,NA,"HJT","Trail Mix",3
784,"foods",25,"Candy",92.47058824,8.35294118,NA,"HJT","Candy",3
784,"foods",26,"Pretzel",96.70588235,4.23529411,NA,"HJT","Pretzel",3
784,"foods",27,"Yogurt",102.8823529,6.17647055,NA,"HJT","Yogurt",3
784,"foods",28,"Jello",105.4705882,2.58823529999999,NA,"HJT","Jello",3
784,"foods",29,"Hummus",108.8823529,3.41176470000001,NA,"HJT","Hummus",3
784,"foods",30,"Noodle",113.2941176,4.41176470000001,NA,"HJT","Noodle",3
784,"foods",31,"Cucumber",114.7058824,1.41176479999999,NA,"HJT","Cucumber",3
784,"foods",32,"Zucchini",119.2941176,4.58823520000001,NA,"HJT","Zucchini",3
784,"foods",33,"Squash",121.8823529,2.58823529999999,NA,"HJT","Squash",3
784,"foods",34,"Pancake",126.7058824,4.82352949999999,NA,"HJT","Pancake",3
784,"foods",35,"Egg",130.0588235,3.3529411,NA,"HJT","Egg",3
784,"foods",36,"Omelet",129.7058824,-0.352941099999981,NA,"HJT","Omelet",3
784,"foods",37,"Hashbrown",132.5294118,2.82352939999998,NA,"HJT","Hashbrown",3
784,"foods",38,"Bread",141.4705882,8.94117640000002,NA,"HJT","Bread",3
784,"foods",39,"Rice",155.0588235,13.5882353,NA,"HJT","Rice",3
784,"foods",40,"Cookie",161.2941176,6.2352941,NA,"HJT","Cookie",3
784,"foods",41,"Brownie",163.7058824,2.41176480000001,NA,"HJT","Brownie",3
784,"foods",42,"Cupcake",171.7058824,8,NA,"HJT","Cupcake",3
784,"foods",43,"Cake",178.0588235,6.35294109999998,NA,"HJT","Cake",3
797,"foods",1,"Grape",5.808823529,5.808823529,NA,"HJT","Grape",3
797,"foods",2,"Apple",7.808823529,2,NA,"HJT","Apple",3
797,"foods",3,"Orange",11.35294118,3.544117651,NA,"HJT","Orange",3
797,"foods",4,"Pizza",14.26470588,2.9117647,NA,"HJT","Pizza",3
797,"foods",5,"Pepperoni",18.44117647,4.17647059,NA,"HJT","Pepperoni",3
797,"foods",6,"Sausage",22.35294118,3.91176471,NA,"HJT","Sausage",3
797,"foods",7,"Salad",27.26470588,4.9117647,NA,"HJT","Salad",3
797,"foods",8,"Spaghetti",29.44117647,2.17647059,NA,"HJT","Spaghetti",3
797,"foods",9,"Nachos",31.80882353,2.36764706,NA,"HJT","Nachos",3
797,"foods",10,"Potato",42.89705882,11.08823529,NA,"HJT","Potato",3
797,"foods",11,"Sweet Potato",42.70588235,-0.191176469999995,NA,"HJT","Sweet Potato",3
797,"foods",12,"Turkey",49.80882353,7.10294118,NA,"HJT","Turkey",3
797,"foods",13,"Ham",53.17647059,3.36764706,NA,"HJT","Ham",3
797,"foods",14,"Cheese",52.80882353,-0.367647060000003,NA,"HJT","Cheese",3
797,"foods",15,"Bread",59.26470588,6.45588235,NA,"HJT","Bread",3
797,"foods",16,"Breadstick",59.52941176,0.264705880000001,NA,"HJT","Breadstick",3
797,"foods",17,"Chicken",66.35294118,6.82352942,NA,"HJT","Chicken",3
797,"foods",18,"Spicy Chicken",66.61764706,0.264705879999994,NA,"HJT","Spicy Chicken",3
797,"foods",19,"Steak",72.26470588,5.64705882,NA,"HJT","Steak",3
797,"foods",20,"Carrot",73.80882353,1.54411765,NA,"HJT","Carrot",3
797,"foods",21,"Tomato",74.44117647,0.632352940000004,NA,"HJT","Tomato",3
797,"foods",22,"Celery",78.80882353,4.36764706,NA,"HJT","Celery",3
797,"foods",23,"Cereal",83.35294118,4.54411765,NA,"HJT","Cereal",3
797,"foods",24,"Pop Tart",84.44117647,1.08823529,NA,"HJT","Pop Tart",3
797,"foods",25,"Burger",88.80882353,4.36764706,NA,"HJT","Burger",3
797,"foods",26,"Steak",91.26470588,2.45588235,NA,"HJT","Steak",3
797,"foods",27,"Cheeseburger",96.07352941,4.80882353000001,NA,"HJT","Cheeseburger",3
797,"foods",28,"Anchovy",106.4411765,10.36764709,NA,"HJT","Anchovy",3
797,"foods",29,"Dressing",111.8970588,5.4558823,NA,"HJT","Dressing",3
797,"foods",30,"Lettuce",118.3529412,6.45588240000001,NA,"HJT","Lettuce",3
797,"foods",31,"Butterfinger",126.0735294,7.7205882,NA,"HJT","Butterfinger",3
797,"foods",32,"Reese",131.2647059,5.1911765,NA,"HJT","Reese",3
797,"foods",33,"Squash",139.2647059,8,NA,"HJT","Squash",3
797,"foods",34,"Bacon",150.2647059,11,NA,"HJT","Bacon",3
797,"foods",35,"Popcorn",153.3529412,3.08823530000001,NA,"HJT","Popcorn",3
797,"foods",36,"Ice-Cream",154.4411765,1.08823530000001,NA,"HJT","Ice-Cream",3
797,"foods",37,"Whip Cream",155.9852941,1.54411759999999,NA,"HJT","Whip Cream",3
797,"foods",38,"Brownie",163.8970588,7.91176469999999,NA,"HJT","Brownie",3
797,"foods",39,"Pork",167.7205882,3.82352940000001,NA,"HJT","Pork",3
797,"foods",40,"Tenderloin",170.9852941,3.2647059,NA,"HJT","Tenderloin",3
797,"foods",41,"Banana",186.8088235,15.8235294,NA,"HJT","Banana",3
683,"occupations",1,"Wrangler",4.470588235,4.470588235,NA,"HJT","Wrangler",3
683,"occupations",2,"Doctor",9.352941176,4.882352941,NA,"HJT","Doctor",3
683,"occupations",3,"Prostitute",13.41176471,4.058823534,NA,"HJT","Prostitute",3
683,"occupations",4,"Pimp",18.82352941,5.4117647,NA,"HJT","Pimp",3
683,"occupations",5,"Lawyer",21.35294118,2.52941177,NA,"HJT","Lawyer",3
683,"occupations",6,"Director",28.52941176,7.17647058,NA,"HJT","Director",3
683,"occupations",7,"Worker",34.29411765,5.76470589,NA,"HJT","Worker",3
683,"occupations",8,"Superintendent",48.47058824,14.17647059,NA,"HJT","Superintendent",3
683,"occupations",9,"Principal",52.64705882,4.17647058,NA,"HJT","Principal",3
683,"occupations",10,"Teacher",55.11764706,2.47058824,NA,"HJT","Teacher",3
683,"occupations",11,"Professor",55.64705882,0.529411759999995,NA,"HJT","Professor",3
683,"occupations",12,"Bum",63,7.35294118,NA,"HJT","Bum",3
683,"occupations",13,"Athlete",70.23529412,7.23529412000001,NA,"HJT","Athlete",3
683,"occupations",14,"Author",95.35294118,25.11764706,NA,"HJT","Author",3
683,"occupations",15,"Secretary",98.64705882,3.29411764,NA,"HJT","Secretary",3
683,"occupations",16,"Host",106.4705882,7.82352938,NA,"HJT","Host",3
683,"occupations",17,"Athlete",111.7058824,5.2352942,NA,"HJT","Athlete",3
683,"occupations",18,"Coach",122.4705882,10.7647058,NA,"HJT","Coach",3
683,"occupations",19,"Athlete",125,2.52941180000001,NA,"HJT","Athlete",3
683,"occupations",20,"Coach",128.9411765,3.94117650000001,NA,"HJT","Coach",3
683,"occupations",21,"Psychic",153.1176471,24.1764706,NA,"HJT","Psychic",3
683,"occupations",22,"Herder",159.7058824,6.58823530000001,NA,"HJT","Herder",3
683,"occupations",23,"Miner",169.5882353,9.8823529,NA,"HJT","Miner",3
683,"occupations",24,"Millworker",170.7647059,1.17647059999999,NA,"HJT","Millworker",3
683,"occupations",25,"Optometrist",182.1764706,11.4117647,NA,"HJT","Optometrist",3
784,"occupations",1,"Doctor",-1.117647059,-1.117647059,NA,"HJT","Doctor",3
784,"occupations",2,"Teacher",0.294117647,1.411764706,NA,"HJT","Teacher",3
784,"occupations",3,"Nurse",3.470588235,3.176470588,NA,"HJT","Nurse",3
784,"occupations",4,"Therapist",0.411764706,-3.058823529,NA,"HJT","Therapist",3
784,"occupations",5,"Agent",6.352941176,5.94117647,NA,"HJT","Agent",3
784,"occupations",6,"Waitress",12.70588235,6.352941174,NA,"HJT","Waitress",3
784,"occupations",7,"Actor",16.47058824,3.76470589,NA,"HJT","Actor",3
784,"occupations",8,"Professor",15.52941176,-0.941176480000001,NA,"HJT","Professor",3
784,"occupations",9,"Manager",22.29411765,6.76470589,NA,"HJT","Manager",3
784,"occupations",10,"Technician",19.23529412,-3.05882353,NA,"HJT","Technician",3
784,"occupations",11,"Secretary",37.11764706,17.88235294,NA,"HJT","Secretary",3
784,"occupations",12,"Chiropractor",45.35294118,8.23529412,NA,"HJT","Chiropractor",3
784,"occupations",13,"Oncologist",49.52941176,4.17647058,NA,"HJT","Oncologist",3
784,"occupations",14,"Neurologist",55.94117647,6.41176471,NA,"HJT","Neurologist",3
784,"occupations",15,"Surgeon",62.82352941,6.88235294,NA,"HJT","Surgeon",3
784,"occupations",16,"Pediatrician",72.35294118,9.52941177,NA,"HJT","Pediatrician",3
784,"occupations",17,"Therapist",76.82352941,4.47058823,NA,"HJT","Therapist",3
784,"occupations",18,"Athlete",85.05882353,8.23529411999999,NA,"HJT","Athlete",3
784,"occupations",19,"Anchor",96.94117647,11.88235294,NA,"HJT","Anchor",3
784,"occupations",20,"Janitor",106.2941176,9.35294113,NA,"HJT","Janitor",3
784,"occupations",21,"Electrician",106.9411765,0.64705889999999,NA,"HJT","Electrician",3
784,"occupations",22,"Employee",121.7058824,14.7647059,NA,"HJT","Employee",3
784,"occupations",23,"Owner",119.6470588,-2.0588236,NA,"HJT","Owner",3
784,"occupations",24,"Worker",130.1764706,10.5294118,NA,"HJT","Worker",3
784,"occupations",25,"Chef",142.0588235,11.8823529,NA,"HJT","Chef",3
784,"occupations",26,"Baker",143.4705882,1.41176470000002,NA,"HJT","Baker",3
784,"occupations",27,"Cashier",152.2941176,8.82352939999998,NA,"HJT","Cashier",3
784,"occupations",28,"Designer",167.3529412,15.0588236,NA,"HJT","Designer",3
784,"occupations",29,"Coach",175.4705882,8.117647,NA,"HJT","Coach",3
784,"occupations",30,"Manager",178.7647059,3.29411769999999,NA,"HJT","Manager",3
797,"occupations",1,"Accountant",-1.014705882,-1.014705882,NA,"HJT","Accountant",3
797,"occupations",2,"Teacher",3.352941176,4.367647058,NA,"HJT","Teacher",3
797,"occupations",3,"Architect",32.89705882,29.544117644,NA,"HJT","Architect",3
797,"occupations",4,"Director",36.79411765,3.89705883,NA,"HJT","Director",3
797,"occupations",5,"Athlete",40.69117647,3.89705882,NA,"HJT","Athlete",3
797,"occupations",6,"Dealer",50.52941176,9.83823529,NA,"HJT","Dealer",3
797,"occupations",7,"Marketing",60.44117647,9.91176471,NA,"HJT","Marketing",3
797,"occupations",8,"Manager",64.35294118,3.91176471,NA,"HJT","Manager",3
797,"occupations",9,"Representative",62.42647059,-1.92647059,NA,"HJT","Representative",3
797,"occupations",10,"Doctor",73.80882353,11.38235294,NA,"HJT","Doctor",3
797,"occupations",11,"Nurse",75.26470588,1.45588235,NA,"HJT","Nurse",3
797,"occupations",12,"Professor",80.44117647,5.17647059000001,NA,"HJT","Professor",3
797,"occupations",13,"Hacker",92.70588235,12.26470588,NA,"HJT","Hacker",3
797,"occupations",14,"Designer",98.25,5.54411765,NA,"HJT","Designer",3
797,"occupations",15,"Nasa",110.7205882,12.4705882,NA,"HJT","Nasa",3
797,"occupations",16,"Astronaut",112.4411765,1.7205883,NA,"HJT","Astronaut",3
797,"occupations",17,"Firefighter",117.0735294,4.6323529,NA,"HJT","Firefighter",3
797,"occupations",18,"Policeman",120.4411765,3.3676471,NA,"HJT","Policeman",3
797,"occupations",19,"Worker",122.3382353,1.8970588,NA,"HJT","Worker",3
797,"occupations",20,"Golfer",130.8970588,8.5588235,NA,"HJT","Golfer",3
797,"occupations",21,"Driver",137.8970588,7,NA,"HJT","Driver",3
797,"occupations",22,"Owner",144.8088235,6.91176469999999,NA,"HJT","Owner",3
797,"occupations",23,"CEO",147.1764706,2.3676471,NA,"HJT","CEO",3
797,"occupations",24,"Manager",150.7941176,3.617647,NA,"HJT","Manager",3
797,"occupations",25,"Clerk",158.2647059,7.4705883,NA,"HJT","Clerk",3
797,"occupations",26,"Bagboy",165.3529412,7.08823530000001,NA,"HJT","Bagboy",3
797,"occupations",27,"Homeless",169.8970588,4.54411759999999,NA,"HJT","Homeless Person",3
797,"occupations",28,"Manufacturer",179.0735294,9.17647060000002,NA,"HJT","Manufacturer",3
