"subject","domain","response_number","participant_response","response_onset_time","IRT","participant_designated_switch","dataset","list_number"
50011,"foods",48,"cashews",110.32,1.69999999999999,1,"LEA",1
50011,"foods",49,"almonds",111.62,1.30000000000001,0,"LEA",1
50011,"foods",50,"avocado",119.22,7.59999999999999,1,"LEA",1
50011,"foods",51,"garbanzo_beans",123.42,4.2,1,"LEA",1
50011,"foods",52,"peanut_butter",127.02,3.59999999999999,1,"LEA",1
50011,"foods",53,"dates",130.32,3.3,1,"LEA",1
50011,"foods",54,"crackers",133.02,2.70000000000002,1,"LEA",1
50011,"foods",55,"smores",135.42,2.39999999999998,0,"LEA",1
50011,"foods",56,"marshmallow",136.82,1.40000000000001,0,"LEA",1
50011,"foods",57,"broccoli",146.82,10,1,"LEA",1
50011,"foods",58,"jello",153.02,6.20000000000002,1,"LEA",1
50011,"foods",59,"pomegranate",165.52,12.5,1,"LEA",1
50011,"foods",60,"cherries",166.62,1.09999999999999,0,"LEA",1
50011,"foods",61,"cabbage",173.52,6.90000000000001,1,"LEA",1
50011,"foods",62,"lettuce",174.42,0.899999999999977,0,"LEA",1
50011,"foods",63,"squash",180.42,6,0,"LEA",1
50018,"foods",1,"apple",4.521,4.521,2,"LEA",1
50018,"foods",2,"banana",6.221,1.7,0,"LEA",1
50018,"foods",3,"peanuts",9.621,3.4,1,"LEA",1
50018,"foods",4,"bread",12.121,2.5,1,"LEA",1
50018,"foods",5,"plum",15.321,3.2,1,"LEA",1
50018,"foods",6,"strawberries",18.421,3.1,0,"LEA",1
50018,"foods",7,"blueberries",21.521,3.1,0,"LEA",1
50018,"foods",8,"spaghetti",25.521,4,1,"LEA",1
50018,"foods",9,"chicken",28.021,2.5,1,"LEA",1
50018,"foods",10,"steak",30.221,2.2,0,"LEA",1
50018,"foods",11,"ham",32.621,2.4,0,"LEA",1
50018,"foods",12,"bologna",34.821,2.2,0,"LEA",1
50018,"foods",13,"sausage",37.021,2.2,0,"LEA",1
50018,"foods",14,"pepperoni",39.321,2.3,0,"LEA",1
50018,"foods",15,"roast_beef",41.521,2.2,0,"LEA",1
50018,"foods",16,"rice",50.121,8.6,1,"LEA",1
50018,"foods",17,"beans",57.421,7.3,0,"LEA",1
50018,"foods",18,"corn",59.821,2.4,0,"LEA",1
50018,"foods",19,"carrots",62.621,2.8,1,"LEA",1
50018,"foods",20,"asparagus",67.421,4.8,0,"LEA",1
50018,"foods",21,"coleslaw",70.221,2.8,1,"LEA",1
50018,"foods",22,"oreo",74.121,3.89999999999999,1,"LEA",1
50018,"foods",23,"peanut_butter_jelly",91.221,17.1,1,"LEA",1
50018,"foods",24,"chocolate_chip_cookies",96.421,5.2,1,"LEA",1
50018,"foods",25,"macaroni_and_cheese",104.821,8.39999999999999,1,"LEA",1
50018,"foods",26,"granola",113.821,9,1,"LEA",1
50018,"foods",27,"yogurt",116.221,2.40000000000001,0,"LEA",1
50018,"foods",28,"orange",119.121,2.89999999999999,1,"LEA",1
50018,"foods",29,"mango",121.321,2.2,0,"LEA",1
50018,"foods",30,"dragon_fruit",126.021,4.7,0,"LEA",1
50018,"foods",31,"red_peppers",139.321,13.3,1,"LEA",1
50018,"foods",32,"mushrooms",142.421,3.09999999999999,0,"LEA",1
50018,"foods",33,"toast",151.221,8.80000000000001,1,"LEA",1
50018,"foods",34,"ice_cream",158.821,7.59999999999999,1,"LEA",1
50018,"foods",35,"hot_dog",161.121,2.30000000000001,1,"LEA",1
50018,"foods",36,"corn_dog",164.221,3.09999999999999,0,"LEA",1
50018,"foods",37,"watermelon",170.521,6.29999999999998,1,"LEA",1
50022,"foods",1,"apple",3.337,3.337,2,"LEA",1
50022,"foods",2,"orange",4.637,1.3,0,"LEA",1
50022,"foods",3,"banana",5.737,1.1,0,"LEA",1
50022,"foods",4,"oatmeal",8.237,2.5,1,"LEA",1
50022,"foods",5,"lemon",9.937,1.7,1,"LEA",1
50022,"foods",6,"spinach",12.337,2.4,1,"LEA",1
50022,"foods",7,"cucumber",14.037,1.7,0,"LEA",1
50022,"foods",8,"zucchini",15.437,1.4,0,"LEA",1
50022,"foods",9,"carrots",16.837,1.4,0,"LEA",1
50022,"foods",10,"onions",18.237,1.4,0,"LEA",1
50022,"foods",11,"kale",22.737,4.5,0,"LEA",1
50022,"foods",12,"lasagna",25.937,3.2,1,"LEA",1
50022,"foods",13,"spaghetti",27.037,1.1,0,"LEA",1
50022,"foods",14,"pizza",28.537,1.5,0,"LEA",1
50022,"foods",15,"alfredo",32.237,3.7,0,"LEA",1
50022,"foods",16,"fettuccine",39.437,7.2,0,"LEA",1
50022,"foods",17,"chips",41.737,2.3,1,"LEA",1
50022,"foods",18,"hamburger",45.037,3.3,1,"LEA",1
50022,"foods",19,"bread",47.437,2.4,1,"LEA",1
50022,"foods",20,"taco",50.037,2.6,1,"LEA",1
50022,"foods",21,"soup",54.937,4.9,1,"LEA",1
50022,"foods",22,"potatoes",58.237,3.3,1,"LEA",1
50022,"foods",23,"chicken",60.637,2.4,1,"LEA",1
50022,"foods",24,"beef",62.437,1.8,0,"LEA",1
50022,"foods",25,"pork",64.837,2.40000000000001,0,"LEA",1
50022,"foods",26,"veal",67.837,3,0,"LEA",1
50022,"foods",27,"fish",69.937,2.09999999999999,0,"LEA",1
50022,"foods",28,"french_fries",73.537,3.60000000000001,1,"LEA",1
50022,"foods",29,"barbecue",81.137,7.59999999999999,1,"LEA",1
50022,"foods",30,"rice",84.937,3.8,1,"LEA",1
50022,"foods",31,"noodles",88.037,3.10000000000001,1,"LEA",1
50022,"foods",32,"beets",102.637,14.6,1,"LEA",1
50022,"foods",33,"macaroni",104.537,1.90000000000001,1,"LEA",1
50022,"foods",34,"filet_mignon",111.437,6.89999999999999,1,"LEA",1
50022,"foods",35,"ice_cream",118.437,7,1,"LEA",1
50022,"foods",36,"chocolate",123.137,4.7,1,"LEA",1
50022,"foods",37,"cookie",128.337,5.19999999999999,0,"LEA",1
50022,"foods",38,"cake",130.037,1.70000000000002,0,"LEA",1
50022,"foods",39,"pudding",137.537,7.5,0,"LEA",1
50022,"foods",40,"granola_bar",141.637,4.09999999999999,1,"LEA",1
50022,"foods",41,"crackers",149.737,8.09999999999999,1,"LEA",1
50022,"foods",42,"salad",155.737,6,1,"LEA",1
50022,"foods",43,"lettuce",158.037,2.30000000000001,0,"LEA",1
50022,"foods",44,"cheese",159.637,1.59999999999999,0,"LEA",1
50022,"foods",45,"okra",165.137,5.5,1,"LEA",1
50022,"foods",46,"sweet_potatoes",167.937,2.80000000000001,1,"LEA",1
50022,"foods",47,"casserole",171.537,3.59999999999999,1,"LEA",1
50022,"foods",48,"popsicle",179.237,7.69999999999999,1,"LEA",1
50023,"foods",1,"cherry_pie",3.067,3.067,2,"LEA",1
50023,"foods",2,"ice_cream",5.767,2.7,0,"LEA",1
50023,"foods",3,"brownie",8.067,2.3,0,"LEA",1
50023,"foods",4,"pizza",10.267,2.2,0,"LEA",1
50023,"foods",5,"spaghetti",12.467,2.2,1,"LEA",1
50023,"foods",6,"asparagus",15.667,3.2,0,"LEA",1
50023,"foods",7,"rice",19.167,3.5,0,"LEA",1
50023,"foods",8,"grilled_chicken",21.867,2.7,0,"LEA",1
50023,"foods",9,"broccoli",25.767,3.9,1,"LEA",1
50023,"foods",10,"carrots",28.367,2.6,0,"LEA",1
50023,"foods",11,"cauliflower",31.067,2.7,0,"LEA",1
50023,"foods",12,"tortilla",34.167,3.1,1,"LEA",1
50023,"foods",13,"ground_beef",37.067,2.9,0,"LEA",1
50023,"foods",14,"tomato",40.067,3,0,"LEA",1
50023,"foods",15,"fettuccine_alfredo",43.667,3.6,1,"LEA",1
50023,"foods",16,"peanut_butter",47.267,3.6,1,"LEA",1
50023,"foods",17,"beans",51.167,3.9,1,"LEA",1
50023,"foods",18,"grilled_peppers",56.867,5.7,0,"LEA",1
50023,"foods",19,"fried_chicken",65.267,8.4,0,"LEA",1
50023,"foods",20,"sesame_chicken",69.067,3.8,0,"LEA",1
50023,"foods",21,"fried_fish",77.167,8.10000000000001,0,"LEA",1
50023,"foods",22,"steak",83.267,6.09999999999999,0,"LEA",1
50023,"foods",23,"mashed_potatoes",85.567,2.3,0,"LEA",1
50023,"foods",24,"green_beans",88.267,2.7,0,"LEA",1
50023,"foods",25,"creme_brulee",91.067,2.8,1,"LEA",1
50023,"foods",26,"pretzels",94.267,3.2,1,"LEA",1
50023,"foods",27,"applesauce",97.167,2.90000000000001,1,"LEA",1
50023,"foods",28,"cereal",99.867,2.7,0,"LEA",1
50023,"foods",29,"oatmeal",102.767,2.89999999999999,0,"LEA",1
50023,"foods",30,"macaroni_and_cheese",106.267,3.5,1,"LEA",1
50023,"foods",31,"pork",110.967,4.7,1,"LEA",1
50023,"foods",32,"watermelon",113.967,3,1,"LEA",1
50023,"foods",33,"grilled_cheese",122.867,8.90000000000001,1,"LEA",1
50023,"foods",34,"chips",125.867,3,0,"LEA",1
50023,"foods",35,"fruit_salad",130.767,4.89999999999999,0,"LEA",1
50023,"foods",36,"cookie",134.067,3.30000000000001,1,"LEA",1
50023,"foods",37,"pancakes",143.167,9.09999999999999,0,"LEA",1
50023,"foods",38,"french_toast",145.867,2.69999999999999,0,"LEA",1
50023,"foods",39,"mushrooms",153.767,7.90000000000001,1,"LEA",1
50023,"foods",40,"anchovies",156.367,2.59999999999999,0,"LEA",1
50023,"foods",41,"popcorn",161.667,5.30000000000001,1,"LEA",1
50023,"foods",42,"breadsticks",166.467,4.80000000000001,0,"LEA",1
50023,"foods",43,"corn",172.967,6.5,0,"LEA",1
50023,"foods",44,"onions",175.767,2.79999999999998,1,"LEA",1
50023,"foods",45,"meatballs",178.867,3.09999999999999,0,"LEA",1
50025,"foods",1,"apple",2.333,2.333,2,"LEA",1
50025,"foods",2,"orange",2.833,0.5,0,"LEA",1
50025,"foods",3,"banana",3.533,0.7,0,"LEA",1
50025,"foods",4,"lettuce",4.433,0.9,1,"LEA",1
50025,"foods",5,"lime",5.233,0.8,1,"LEA",1
50025,"foods",6,"broccoli",6.133,0.9,1,"LEA",1
50025,"foods",7,"avocado",7.033,0.9,1,"LEA",1
50025,"foods",8,"onions",8.533,1.5,0,"LEA",1
50025,"foods",9,"cilantro",9.133,0.6,0,"LEA",1
50025,"foods",10,"pozole",12.833,3.7,1,"LEA",1
50025,"foods",11,"olem",14.033,1.2,1,"LEA",1
50025,"foods",12,"bread",15.333,1.3,1,"LEA",1
50025,"foods",13,"oatmeal",16.433,1.1,1,"LEA",1
50025,"foods",14,"pancakes",19.533,3.1,0,"LEA",1
50025,"foods",15,"french_toast",20.533,1,0,"LEA",1
50025,"foods",16,"soup",22.433,1.9,1,"LEA",1
50025,"foods",17,"pot_roast",24.533,2.1,1,"LEA",1
50025,"foods",18,"chicken",26.233,1.7,0,"LEA",1
50025,"foods",19,"pork_chops",27.933,1.7,0,"LEA",1
50025,"foods",20,"roast_beef",29.333,1.4,0,"LEA",1
50025,"foods",21,"avocado",30.833,1.5,1,"LEA",1
50025,"foods",22,"guacamole",32.933,2.1,0,"LEA",1
50025,"foods",23,"cheese",37.433,4.5,1,"LEA",1
50025,"foods",24,"string_cheese",38.333,0.899999999999999,0,"LEA",1
50025,"foods",25,"crackers",40.433,2.1,1,"LEA",1
50025,"foods",26,"ice_cream",42.933,2.5,1,"LEA",1
50025,"foods",27,"fruit_cup",45.333,2.4,1,"LEA",1
50025,"foods",28,"yogurt",46.633,1.3,1,"LEA",1
50025,"foods",29,"cake",49.833,3.2,1,"LEA",1
50025,"foods",30,"brownie",50.733,0.899999999999999,0,"LEA",1
50025,"foods",31,"pop_tart",53.033,2.3,1,"LEA",1
50025,"foods",32,"tamale",58.833,5.8,1,"LEA",1
50025,"foods",33,"torta",60.533,1.7,0,"LEA",1
50025,"foods",34,"taco",61.733,1.2,0,"LEA",1
50025,"foods",35,"rice",63.033,1.3,0,"LEA",1
50025,"foods",36,"beans",64.333,1.3,0,"LEA",1
50025,"foods",37,"gordita",66.433,2.10000000000001,0,"LEA",1
50025,"foods",38,"watermelon",69.633,3.19999999999999,1,"LEA",1
50025,"foods",39,"cantaloupe",70.833,1.2,0,"LEA",1
50025,"foods",40,"lemon",72.733,1.90000000000001,0,"LEA",1
50025,"foods",41,"eggs",78.333,5.59999999999999,1,"LEA",1
50025,"foods",42,"grains",83.133,4.8,1,"LEA",1
50025,"foods",43,"corn_on_the_cob",84.833,1.7,1,"LEA",1
50025,"foods",44,"candy",87.233,2.40000000000001,1,"LEA",1
50025,"foods",45,"chocolate",89.933,2.7,0,"LEA",1
50025,"foods",46,"reeses_cups",93.233,3.3,0,"LEA",1
50025,"foods",47,"granola_bar",95.533,2.3,1,"LEA",1
50025,"foods",48,"chips",98.233,2.7,1,"LEA",1
50025,"foods",49,"biscuits_and_gravy",103.033,4.8,1,"LEA",1
50025,"foods",50,"chili",105.833,2.8,1,"LEA",1
50025,"foods",51,"lasagna",107.033,1.2,1,"LEA",1
50025,"foods",52,"fettuccine_alfredo",108.733,1.7,0,"LEA",1
50025,"foods",53,"banana_bread",115.733,7,1,"LEA",1
50025,"foods",54,"zucchini_bread",117.533,1.8,0,"LEA",1
50025,"foods",55,"yumasetti",122.333,4.8,1,"LEA",1
50025,"foods",56,"menudo",127.833,5.5,1,"LEA",1
50025,"foods",57,"rice_cake",132.533,4.69999999999999,1,"LEA",1
50025,"foods",58,"pinto_beans",136.533,4,1,"LEA",1
50025,"foods",59,"black_beans",137.733,1.20000000000002,0,"LEA",1
50025,"foods",60,"energy_bites",145.433,7.69999999999999,1,"LEA",1
50025,"foods",61,"lettuce",159.233,13.8,1,"LEA",1
50025,"foods",62,"basil",161.933,2.69999999999999,0,"LEA",1
50025,"foods",63,"green_beans",165.233,3.30000000000001,0,"LEA",1
50025,"foods",64,"peas",166.433,1.19999999999999,0,"LEA",1
50025,"foods",65,"anchovies",171.333,4.90000000000001,1,"LEA",1
50025,"foods",66,"tuna",174.333,3,0,"LEA",1
50025,"foods",67,"salmon",177.033,2.69999999999999,0,"LEA",1
50025,"foods",68,"octopus",180.033,3,0,"LEA",1
50026,"foods",1,"rice",3.97,3.97,2,"LEA",1
50026,"foods",2,"spaghetti",6.27,2.3,0,"LEA",1
50026,"foods",3,"sandwich",8.97,2.7,1,"LEA",1
50026,"foods",4,"tomato",10.67,1.7,1,"LEA",1
50026,"foods",5,"cucumber",13.07,2.4,0,"LEA",1
50026,"foods",6,"lettuce",14.97,1.9,0,"LEA",1
50026,"foods",7,"cabbage",16.07,1.1,0,"LEA",1
50026,"foods",8,"peas",18.17,2.1,0,"LEA",1
50026,"foods",9,"carrots",20.57,2.4,0,"LEA",1
50026,"foods",10,"kale",25.07,4.5,0,"LEA",1
50026,"foods",11,"beef",28.57,3.5,1,"LEA",1
50026,"foods",12,"mutton",29.87,1.3,0,"LEA",1
50026,"foods",13,"bacon",34.37,4.5,0,"LEA",1
50026,"foods",14,"ham",36.37,2,0,"LEA",1
50026,"foods",15,"shrimp",38.27,1.90000000000001,0,"LEA",1
50026,"foods",16,"lobster",40.27,2,0,"LEA",1
50026,"foods",17,"eggs",44.37,4.09999999999999,0,"LEA",1
50026,"foods",18,"sushi",47.87,3.5,1,"LEA",1
50026,"foods",19,"ramen",51.07,3.2,0,"LEA",1
50026,"foods",20,"ravioli",54.47,3.4,1,"LEA",1
50026,"foods",21,"tortellini",56.17,1.7,0,"LEA",1
50026,"foods",22,"soup",59.97,3.8,1,"LEA",1
50026,"foods",23,"stew",61.77,1.8,0,"LEA",1
50026,"foods",24,"macaroni",64.77,2.99999999999999,1,"LEA",1
50026,"foods",25,"casserole",68.17,3.40000000000001,0,"LEA",1
50026,"foods",26,"cobbler",69.67,1.5,1,"LEA",1
50026,"foods",27,"cake",71.97,2.3,0,"LEA",1
50026,"foods",28,"pie",73.27,1.3,0,"LEA",1
50026,"foods",29,"ice_cream",79.07,5.8,0,"LEA",1
50026,"foods",30,"mango",81.77,2.7,1,"LEA",1
50026,"foods",31,"spinach",83.57,1.8,0,"LEA",1
50026,"foods",32,"strawberries",85.87,2.30000000000001,0,"LEA",1
50026,"foods",33,"blueberries",87.57,1.69999999999999,0,"LEA",1
50026,"foods",34,"orange",90.77,3.2,0,"LEA",1
50026,"foods",35,"banana",91.97,1.2,0,"LEA",1
50026,"foods",36,"apple",93.47,1.5,0,"LEA",1
50026,"foods",37,"nectarine",97.47,4,0,"LEA",1
50026,"foods",38,"peach",98.57,1.09999999999999,0,"LEA",1
50026,"foods",39,"blackberries",100.67,2.10000000000001,0,"LEA",1
50026,"foods",40,"raspberries",101.97,1.3,0,"LEA",1
50026,"foods",41,"mulberries",104.37,2.40000000000001,0,"LEA",1
50026,"foods",42,"oxalis",115.77,11.4,1,"LEA",1
50026,"foods",43,"chicken",121.57,5.8,1,"LEA",1
50026,"foods",44,"duck",123.67,2.10000000000001,0,"LEA",1
50026,"foods",45,"turkey",125.87,2.2,0,"LEA",1
50026,"foods",46,"pheasant",127.27,1.39999999999999,0,"LEA",1
50026,"foods",47,"alligator",129.67,2.39999999999999,0,"LEA",1
50026,"foods",48,"tongue",133.57,3.90000000000001,0,"LEA",1
50026,"foods",49,"lasagna",145.87,12.3,1,"LEA",1
50026,"foods",50,"tetrazzini",152.47,6.59999999999999,0,"LEA",1
50026,"foods",51,"quiche",155.57,3.09999999999999,0,"LEA",1
50026,"foods",52,"brioche",158.37,2.80000000000001,1,"LEA",1
50026,"foods",53,"stir_fry",163.87,5.5,1,"LEA",1
50026,"foods",54,"pot_pie",168.07,4.19999999999999,1,"LEA",1
50026,"foods",55,"steak",175.77,7.70000000000002,1,"LEA",1
50026,"foods",56,"gravy",177.67,1.89999999999998,1,"LEA",1
50026,"foods",57,"biscuit",179.57,1.90000000000001,1,"LEA",1
50029,"foods",1,"spaghetti",4.263,4.263,2,"LEA",1
50029,"foods",2,"pizza",5.663,1.4,0,"LEA",1
50029,"foods",3,"broccoli",8.763,3.1,1,"LEA",1
50029,"foods",4,"asparagus",11.463,2.7,0,"LEA",1
50029,"foods",5,"green_beans",12.963,1.5,0,"LEA",1
50029,"foods",6,"pasta",20.363,7.4,1,"LEA",1
50029,"foods",7,"seeds",29.563,9.2,1,"LEA",1
50029,"foods",8,"almonds",33.663,4.1,0,"LEA",1
50029,"foods",9,"hamburger",39.763,6.1,1,"LEA",1
50029,"foods",10,"chicken",51.963,12.2,0,"LEA",1
50029,"foods",11,"steak",57.163,5.2,0,"LEA",1
50029,"foods",12,"apple",65.863,8.7,1,"LEA",1
50029,"foods",13,"orange",69.163,3.3,0,"LEA",1
50029,"foods",14,"pineapple",75.063,5.90000000000001,0,"LEA",1
50029,"foods",15,"mango",77.063,2,0,"LEA",1
50029,"foods",16,"bacon",86.263,9.2,1,"LEA",1
50029,"foods",17,"eggs",88.163,1.89999999999999,0,"LEA",1
50029,"foods",18,"sausage",90.063,1.90000000000001,0,"LEA",1
50029,"foods",19,"hot_dog",109.663,19.6,1,"LEA",1
50029,"foods",20,"cheese",114.263,4.60000000000001,1,"LEA",1
50029,"foods",21,"pudding",125.263,11,0,"LEA",1
50029,"foods",22,"chips",127.463,2.19999999999999,1,"LEA",1
50029,"foods",23,"corn",138.163,10.7,1,"LEA",1
50029,"foods",24,"gummy_bears",152.063,13.9,1,"LEA",1
50029,"foods",25,"avocado",169.963,17.9,1,"LEA",1
50029,"foods",26,"chocolate",180.663,10.7,1,"LEA",1
50030,"foods",1,"apple",4.5443,4.5443,2,"LEA",1
50030,"foods",2,"fruit",6.6443,2.1,0,"LEA",1
50030,"foods",3,"orange",7.9443,1.3,0,"LEA",1
50030,"foods",4,"avocado",9.4443,1.5,0,"LEA",1
50030,"foods",5,"dessert",11.3443,1.9,1,"LEA",1
50030,"foods",6,"pineapple",12.6443,1.3,1,"LEA",1
50030,"foods",7,"pear",16.3443,3.7,0,"LEA",1
50030,"foods",8,"peach",17.5443,1.2,0,"LEA",1
50030,"foods",9,"pizza",19.7443,2.2,1,"LEA",1
50030,"foods",10,"cake",21.7443,2,1,"LEA",1
50030,"foods",11,"ice_cream",24.8443,3.1,0,"LEA",1
50030,"foods",12,"pomegranate",31.3443,6.5,1,"LEA",1
50030,"foods",13,"breadsticks",37.0443,5.7,1,"LEA",1
50030,"foods",14,"chicken",41.5443,4.5,1,"LEA",1
50030,"foods",15,"wings",44.1443,2.6,0,"LEA",1
50030,"foods",16,"hamburger",52.9443,8.8,1,"LEA",1
50030,"foods",17,"taco",54.4443,1.5,1,"LEA",1
50030,"foods",18,"burrito",56.7443,2.3,0,"LEA",1
50030,"foods",19,"chips",58.3443,1.59999999999999,0,"LEA",1
50030,"foods",20,"cheese",59.6443,1.3,0,"LEA",1
50030,"foods",21,"salsa",63.2443,3.6,0,"LEA",1
50030,"foods",22,"apricots",67.9443,4.7,1,"LEA",1
50030,"foods",23,"tomato",70.8443,2.90000000000001,1,"LEA",1
50030,"foods",24,"broccoli",73.7443,2.89999999999999,1,"LEA",1
50030,"foods",25,"tuna",77.3443,3.60000000000001,1,"LEA",1
50030,"foods",26,"salmon",79.0443,1.7,0,"LEA",1
50030,"foods",27,"banana",81.5443,2.5,1,"LEA",1
50030,"foods",28,"bread",87.5443,6,1,"LEA",1
50030,"foods",29,"sausage",88.8443,1.3,0,"LEA",1
50030,"foods",30,"biscuits_and_gravy",90.5443,1.7,0,"LEA",1
50030,"foods",31,"oatmeal",99.5443,9,1,"LEA",1
50030,"foods",32,"cereal",101.3443,1.8,0,"LEA",1
50030,"foods",33,"cookie",103.8443,2.5,1,"LEA",1
50030,"foods",34,"fries",112.6443,8.8,1,"LEA",1
50030,"foods",35,"milkshake",114.6443,2,0,"LEA",1
50030,"foods",36,"brownie",118.0443,3.40000000000001,1,"LEA",1
50030,"foods",37,"soda",121.5443,3.5,1,"LEA",1
50030,"foods",38,"crackers",126.2443,4.69999999999999,1,"LEA",1
50030,"foods",39,"chocolate",130.0443,3.8,1,"LEA",1
50030,"foods",40,"tangerine",147.2443,17.2,1,"LEA",1
50030,"foods",41,"blueberries",151.8443,4.59999999999999,0,"LEA",1
50030,"foods",42,"raspberries",153.3443,1.5,0,"LEA",1
50030,"foods",43,"strawberries",155.6443,2.29999999999998,0,"LEA",1
50030,"foods",44,"lettuce",158.6443,3,1,"LEA",1
50030,"foods",45,"spinach",159.7443,1.10000000000002,0,"LEA",1
50030,"foods",46,"salad",161.0443,1.29999999999998,0,"LEA",1
50030,"foods",47,"rice",164.1443,3.09999999999999,1,"LEA",1
50030,"foods",48,"noodles",167.0443,2.90000000000001,0,"LEA",1
50030,"foods",49,"soup",171.4443,4.40000000000001,0,"LEA",1
50030,"foods",50,"mozzarella_sticks",175.2443,3.80000000000001,1,"LEA",1
50031,"foods",1,"tiramisu",2.9136,2.9136,2,"LEA",1
50031,"foods",2,"apple",4.7136,1.8,1,"LEA",1
50031,"foods",3,"banana",5.3136,0.6,0,"LEA",1
50031,"foods",4,"baklava",6.8136,1.5,1,"LEA",1
50031,"foods",5,"pizza",8.2136,1.4,1,"LEA",1
50031,"foods",6,"sushi",9.8136,1.6,0,"LEA",1
50031,"foods",7,"soup",11.5136,1.7,0,"LEA",1
50031,"foods",8,"mac_and_cheese",13.1136,1.6,0,"LEA",1
50031,"foods",9,"alfredo",15.1136,2,1,"LEA",1
50031,"foods",10,"salad",18.1136,3,1,"LEA",1
50031,"foods",11,"baked_potato",20.7136,2.6,0,"LEA",1
50031,"foods",12,"steak",22.3136,1.6,0,"LEA",1
50031,"foods",13,"sweet_potatoes",25.5136,3.2,0,"LEA",1
50031,"foods",14,"pineapple",28.1136,2.6,1,"LEA",1
50031,"foods",15,"meat_loaf",30.6136,2.5,1,"LEA",1
50031,"foods",16,"kimchi",33.7136,3.1,1,"LEA",1
50031,"foods",17,"hamburger",39.1136,5.4,1,"LEA",1
50031,"foods",18,"sandwich",40.8136,1.7,0,"LEA",1
50031,"foods",19,"coffee",44.0136,3.2,1,"LEA",1
50031,"foods",20,"ice_cream",46.1136,2.1,1,"LEA",1
50031,"foods",21,"broccoli",50.1136,4,1,"LEA",1
50031,"foods",22,"zucchini",51.3136,1.2,0,"LEA",1
50031,"foods",23,"squash",52.9136,1.6,0,"LEA",1
50031,"foods",24,"dumplings",56.6136,3.7,1,"LEA",1
50031,"foods",25,"mochi",60.1136,3.5,0,"LEA",1
50031,"foods",26,"spaghetti",63.6136,3.5,1,"LEA",1
50031,"foods",27,"haggis",66.8136,3.2,1,"LEA",1
50031,"foods",28,"breadsticks",73.3136,6.5,1,"LEA",1
50031,"foods",29,"mushrooms",84.7136,11.4,1,"LEA",1
50031,"foods",30,"corn",86.6136,1.90000000000001,0,"LEA",1
50031,"foods",31,"hot_brown",92.3136,5.69999999999999,1,"LEA",1
50031,"foods",32,"hash_browns",94.8136,2.5,0,"LEA",1
50031,"foods",33,"french_fries",97.6136,2.80000000000001,0,"LEA",1
50031,"foods",34,"popcorn",100.2136,2.59999999999999,1,"LEA",1
50031,"foods",35,"quinoa",103.5136,3.3,0,"LEA",1
50031,"foods",36,"rice",104.9136,1.40000000000001,0,"LEA",1
50031,"foods",37,"cereal",107.4136,2.5,0,"LEA",1
50031,"foods",38,"potato_chips",109.6136,2.2,1,"LEA",1
50031,"foods",39,"yogurt",111.9136,2.3,1,"LEA",1
50031,"foods",40,"butter",113.5136,1.59999999999999,0,"LEA",1
50031,"foods",41,"cheese",115.4136,1.90000000000001,0,"LEA",1
50031,"foods",42,"pretzels",118.2136,2.8,1,"LEA",1
50031,"foods",43,"sausage",121.5136,3.3,1,"LEA",1
50031,"foods",44,"bacon",123.0136,1.5,0,"LEA",1
50031,"foods",45,"ham",125.2136,2.2,0,"LEA",1
50031,"foods",46,"salmon",127.4136,2.2,1,"LEA",1
50031,"foods",47,"tilapia",128.6136,1.19999999999999,0,"LEA",1
50031,"foods",48,"catfish",132.3136,3.70000000000002,0,"LEA",1
50031,"foods",49,"alligator",134.7136,2.40000000000001,0,"LEA",1
50031,"foods",50,"bagel",140.2136,5.5,1,"LEA",1
50031,"foods",51,"plum",144.6136,4.39999999999998,1,"LEA",1
50031,"foods",52,"tomato",146.9136,2.30000000000001,0,"LEA",1
50031,"foods",53,"bok_choy",149.4136,2.5,0,"LEA",1
50031,"foods",54,"celery",151.4136,2,0,"LEA",1
50031,"foods",55,"cupcake",153.0136,1.59999999999999,1,"LEA",1
50031,"foods",56,"cookie",154.7136,1.70000000000002,1,"LEA",1
50031,"foods",57,"cake",156.9136,2.19999999999999,0,"LEA",1
50031,"foods",58,"reeses_cups",159.0136,2.09999999999999,0,"LEA",1
50031,"foods",59,"gum",161.0136,2,0,"LEA",1
50031,"foods",60,"milk",171.8136,10.8,1,"LEA",1
50031,"foods",61,"eggnog",175.1136,3.29999999999998,0,"LEA",1
50031,"foods",62,"turkey",178.6136,3.5,1,"LEA",1
50032,"foods",1,"wheat",4.421,4.421,2,"LEA",1
50032,"foods",2,"barley",5.621,1.2,0,"LEA",1
50032,"foods",3,"rice",7.421,1.8,0,"LEA",1
50032,"foods",4,"quinoa",9.221,1.8,0,"LEA",1
50032,"foods",5,"avocado",12.621,3.4,1,"LEA",1
50032,"foods",6,"strawberries",14.421,1.8,0,"LEA",1
50032,"foods",7,"banana",16.521,2.1,0,"LEA",1
50032,"foods",8,"grapes",18.121,1.6,0,"LEA",1
50032,"foods",9,"cherries",20.021,1.9,0,"LEA",1
50032,"foods",10,"watermelon",23.121,3.1,0,"LEA",1
50032,"foods",11,"broccoli",32.321,9.2,1,"LEA",1
50032,"foods",12,"brussels_sprouts",34.821,2.5,0,"LEA",1
50032,"foods",13,"peppers",40.421,5.6,0,"LEA",1
50032,"foods",14,"eggplant",43.121,2.7,0,"LEA",1
